Date,Jacket,Date,Coat,Date,Puffer,Date,FieldJacket,Date,Cardigan
2018-02-15,0.17262,2018-02-15,0.48833,2018-02-15,0.61601,2018-02-15,0.04725,2018-02-15,0.22873
2018-02-16,0.18259,2018-02-16,0.55078,2018-02-16,0.70341,2018-02-16,0.05017,2018-02-16,0.24092
2018-02-17,0.21674,2018-02-17,0.65406,2018-02-17,0.79157,2018-02-17,0.05791,2018-02-17,0.27821
2018-02-18,0.26385,2018-02-18,0.8007,2018-02-18,0.86272,2018-02-18,0.07101,2018-02-18,0.35445
2018-02-19,0.28469,2018-02-19,0.83833,2018-02-19,0.72933,2018-02-19,0.07812,2018-02-19,0.38052
2018-02-20,0.27472,2018-02-20,0.81303,2018-02-20,0.62458,2018-02-20,0.08446,2018-02-20,0.37648
2018-02-21,0.27284,2018-02-21,0.77505,2018-02-21,0.63434,2018-02-21,0.08495,2018-02-21,0.3748
2018-02-22,0.27814,2018-02-22,0.79352,2018-02-22,0.61127,2018-02-22,0.08147,2018-02-22,0.39007
2018-02-23,0.26197,2018-02-23,0.76731,2018-02-23,0.51321,2018-02-23,0.07861,2018-02-23,0.33466
2018-02-24,0.27619,2018-02-24,0.83366,2018-02-24,0.49231,2018-02-24,0.08523,2018-02-24,0.35222
2018-02-25,0.31793,2018-02-25,0.95897,2018-02-25,0.56381,2018-02-25,0.10161,2018-02-25,0.40895
2018-02-26,0.32616,2018-02-26,0.97967,2018-02-26,0.52053,2018-02-26,0.1037,2018-02-26,0.43091
2018-02-27,0.33306,2018-02-27,0.98761,2018-02-27,0.45878,2018-02-27,0.11569,2018-02-27,0.45098
2018-02-28,0.29271,2018-02-28,0.86419,2018-02-28,0.40993,2018-02-28,0.10586,2018-02-28,0.40373
2018-03-01,0.31996,2018-03-01,0.91499,2018-03-01,0.48074,2018-03-01,0.11401,2018-03-01,0.42206
2018-03-02,0.27814,2018-03-02,0.78585,2018-03-02,0.46087,2018-03-02,0.10488,2018-03-02,0.3624
2018-03-03,0.344,2018-03-03,0.95674,2018-03-03,0.39864,2018-03-03,0.11889,2018-03-03,0.433
2018-03-04,0.41516,2018-03-04,1.23475,2018-03-04,0.39404,2018-03-04,0.1651,2018-03-04,0.56346
2018-03-05,0.34937,2018-03-05,1.00971,2018-03-05,0.37188,2018-03-05,0.15708,2018-03-05,0.46861
2018-03-06,0.35034,2018-03-06,0.9888,2018-03-06,0.33821,2018-03-06,0.15207,2018-03-06,0.47544
2018-03-07,0.33264,2018-03-07,0.9373,2018-03-07,0.32853,2018-03-07,0.14649,2018-03-07,0.45188
2018-03-08,0.30755,2018-03-08,0.8966,2018-03-08,0.34797,2018-03-08,0.14879,2018-03-08,0.40916
2018-03-09,0.28595,2018-03-09,0.83345,2018-03-09,0.29034,2018-03-09,0.12705,2018-03-09,0.37285
2018-03-10,0.33975,2018-03-10,1.00281,2018-03-10,0.29891,2018-03-10,0.13931,2018-03-10,0.47495
2018-03-11,0.41097,2018-03-11,1.24415,2018-03-11,0.33571,2018-03-11,0.19374,2018-03-11,0.59357
2018-03-12,0.39446,2018-03-12,1.14923,2018-03-12,0.27452,2018-03-12,0.1973,2018-03-12,0.56374
2018-03-13,0.4015,2018-03-13,1.16449,2018-03-13,0.21172,2018-03-13,0.19855,2018-03-13,0.58367
2018-03-14,0.39501,2018-03-14,1.11717,2018-03-14,0.15834,2018-03-14,0.21089,2018-03-14,0.60326
2018-03-15,0.36393,2018-03-15,0.92552,2018-03-15,0.1559,2018-03-15,0.18022,2018-03-15,0.50757
2018-03-16,0.33083,2018-03-16,0.80084,2018-03-16,0.17597,2018-03-16,0.14879,2018-03-16,0.42889
2018-03-17,0.34114,2018-03-17,0.86098,2018-03-17,0.17158,2018-03-17,0.15004,2018-03-17,0.46924
2018-03-18,0.40631,2018-03-18,0.96629,2018-03-18,0.20036,2018-03-18,0.17674,2018-03-18,0.56897
2018-03-19,0.33278,2018-03-19,0.81694,2018-03-19,0.22705,2018-03-19,0.17318,2018-03-19,0.4652
2018-03-20,0.31194,2018-03-20,0.77024,2018-03-20,0.3019,2018-03-20,0.1644,2018-03-20,0.42052
2018-03-21,0.30469,2018-03-21,0.68779,2018-03-21,0.37578,2018-03-21,0.14314,2018-03-21,0.40073
2018-03-22,0.29724,2018-03-22,0.6687,2018-03-22,0.24573,2018-03-22,0.13151,2018-03-22,0.38477
2018-03-23,0.28434,2018-03-23,0.69372,2018-03-23,0.18984,2018-03-23,0.13332,2018-03-23,0.37613
2018-03-24,0.32692,2018-03-24,0.7386,2018-03-24,0.17597,2018-03-24,0.15213,2018-03-24,0.44073
2018-03-25,0.37432,2018-03-25,0.79275,2018-03-25,0.17813,2018-03-25,0.16531,2018-03-25,0.51698
2018-03-26,0.3401,2018-03-26,0.75832,2018-03-26,0.146,2018-03-26,0.16447,2018-03-26,0.48987
2018-03-27,0.32651,2018-03-27,0.69874,2018-03-27,0.11143,2018-03-27,0.16405,2018-03-27,0.47398
2018-03-28,0.31933,2018-03-28,0.6243,2018-03-28,0.0906,2018-03-28,0.14607,2018-03-28,0.45857
2018-03-29,0.29926,2018-03-29,0.5275,2018-03-29,0.07979,2018-03-29,0.13116,2018-03-29,0.41927
2018-03-30,0.26141,2018-03-30,0.45899,2018-03-30,0.0685,2018-03-30,0.11074,2018-03-30,0.36254
2018-03-31,0.26929,2018-03-31,0.45084,2018-03-31,0.07387,2018-03-31,0.09589,2018-03-31,0.41153
2018-04-01,0.31536,2018-04-01,0.51747,2018-04-01,0.07965,2018-04-01,0.11032,2018-04-01,0.46025
2018-04-02,0.25326,2018-04-02,0.42937,2018-04-02,0.07052,2018-04-02,0.09931,2018-04-02,0.41509
2018-04-03,0.23486,2018-04-03,0.35417,2018-04-03,0.06746,2018-04-03,0.08669,2018-04-03,0.38421
2018-04-04,0.23186,2018-04-04,0.36714,2018-04-04,0.08084,2018-04-04,0.09178,2018-04-04,0.35229
2018-04-05,0.22211,2018-04-05,0.37076,2018-04-05,0.11687,2018-04-05,0.0899,2018-04-05,0.32309
2018-04-06,0.20949,2018-04-06,0.38714,2018-04-06,0.1428,2018-04-06,0.08662,2018-04-06,0.28818
2018-04-07,0.23152,2018-04-07,0.41648,2018-04-07,0.26392,2018-04-07,0.08948,2018-04-07,0.31494
2018-04-08,0.24685,2018-04-08,0.4438,2018-04-08,0.22364,2018-04-08,0.09046,2018-04-08,0.3509
2018-04-09,0.22002,2018-04-09,0.38582,2018-04-09,0.15513,2018-04-09,0.07979,2018-04-09,0.33529
2018-04-10,0.22719,2018-04-10,0.34281,2018-04-10,0.09931,2018-04-10,0.08349,2018-04-10,0.34832
2018-04-11,0.21737,2018-04-11,0.3309,2018-04-11,0.09039,2018-04-11,0.08244,2018-04-11,0.34881
2018-04-12,0.21465,2018-04-12,0.30239,2018-04-12,0.07986,2018-04-12,0.07715,2018-04-12,0.33968
2018-04-13,0.19757,2018-04-13,0.27577,2018-04-13,0.08126,2018-04-13,0.0685,2018-04-13,0.30755
2018-04-14,0.21946,2018-04-14,0.34058,2018-04-14,0.10802,2018-04-14,0.06983,2018-04-14,0.34574
2018-04-15,0.2442,2018-04-15,0.33403,2018-04-15,0.10223,2018-04-15,0.07561,2018-04-15,0.38191
2018-04-16,0.22552,2018-04-16,0.30567,2018-04-16,0.09032,2018-04-16,0.08091,2018-04-16,0.36484
2018-04-17,0.215,2018-04-17,0.27946,2018-04-17,0.08481,2018-04-17,0.07366,2018-04-17,0.36672
2018-04-18,0.2205,2018-04-18,0.24699,2018-04-18,0.07728,2018-04-18,0.07471,2018-04-18,0.34226
2018-04-19,0.19054,2018-04-19,0.21953,2018-04-19,0.0715,2018-04-19,0.06495,2018-04-19,0.31466
2018-04-20,0.1568,2018-04-20,0.16273,2018-04-20,0.06627,2018-04-20,0.04599,2018-04-20,0.26936
2018-04-21,0.14865,2018-04-21,0.15186,2018-04-21,0.06321,2018-04-21,0.03819,2018-04-21,0.25967
2018-04-22,0.16356,2018-04-22,0.16893,2018-04-22,0.07791,2018-04-22,0.04627,2018-04-22,0.31717
2018-04-23,0.16433,2018-04-23,0.17325,2018-04-23,0.09324,2018-04-23,0.05491,2018-04-23,0.28783
2018-04-24,0.17088,2018-04-24,0.18991,2018-04-24,0.08648,2018-04-24,0.05289,2018-04-24,0.28615
2018-04-25,0.15778,2018-04-25,0.1637,2018-04-25,0.07944,2018-04-25,0.04962,2018-04-25,0.29138
2018-04-26,0.15562,2018-04-26,0.146,2018-04-26,0.06418,2018-04-26,0.04411,2018-04-26,0.27431
2018-04-27,0.15025,2018-04-27,0.13415,2018-04-27,0.06585,2018-04-27,0.03867,2018-04-27,0.2412
2018-04-28,0.1368,2018-04-28,0.12147,2018-04-28,0.06349,2018-04-28,0.03317,2018-04-28,0.24761
2018-04-29,0.15046,2018-04-29,0.11589,2018-04-29,0.06809,2018-04-29,0.03387,2018-04-29,0.28504
2018-04-30,0.12677,2018-04-30,0.09575,2018-04-30,0.07059,2018-04-30,0.02913,2018-04-30,0.25054
2018-05-01,0.12377,2018-05-01,0.08718,2018-05-01,0.06481,2018-05-01,0.03052,2018-05-01,0.24281
2018-05-02,0.12802,2018-05-02,0.10049,2018-05-02,0.07052,2018-05-02,0.03679,2018-05-02,0.24413
2018-05-03,0.12983,2018-05-03,0.10816,2018-05-03,0.07979,2018-05-03,0.0338,2018-05-03,0.24734
2018-05-04,0.12593,2018-05-04,0.10697,2018-05-04,0.07059,2018-05-04,0.03198,2018-05-04,0.21918
2018-05-05,0.12112,2018-05-05,0.10203,2018-05-05,0.06,2018-05-05,0.02481,2018-05-05,0.20587
2018-05-06,0.1359,2018-05-06,0.11171,2018-05-06,0.07422,2018-05-06,0.03247,2018-05-06,0.23451
2018-05-07,0.13241,2018-05-07,0.0952,2018-05-07,0.07659,2018-05-07,0.03345,2018-05-07,0.25437
2018-05-08,0.12781,2018-05-08,0.10893,2018-05-08,0.07931,2018-05-08,0.02822,2018-05-08,0.24852
2018-05-09,0.12795,2018-05-09,0.11743,2018-05-09,0.07045,2018-05-09,0.02822,2018-05-09,0.26113
2018-05-10,0.11638,2018-05-10,0.09847,2018-05-10,0.0692,2018-05-10,0.02794,2018-05-10,0.26232
2018-05-11,0.11213,2018-05-11,0.09094,2018-05-11,0.06802,2018-05-11,0.02885,2018-05-11,0.2304
2018-05-12,0.12677,2018-05-12,0.11903,2018-05-12,0.07561,2018-05-12,0.03157,2018-05-12,0.24078
2018-05-13,0.13339,2018-05-13,0.10886,2018-05-13,0.08523,2018-05-13,0.02961,2018-05-13,0.26553
2018-05-14,0.11722,2018-05-14,0.08662,2018-05-14,0.08258,2018-05-14,0.02508,2018-05-14,0.25542
2018-05-15,0.09443,2018-05-15,0.06822,2018-05-15,0.08147,2018-05-15,0.0216,2018-05-15,0.22671
2018-05-16,0.08091,2018-05-16,0.06383,2018-05-16,0.07896,2018-05-16,0.02014,2018-05-16,0.19667
2018-05-17,0.07429,2018-05-17,0.05721,2018-05-17,0.07429,2018-05-17,0.01393,2018-05-17,0.16064
2018-05-18,0.08363,2018-05-18,0.05561,2018-05-18,0.07694,2018-05-18,0.01867,2018-05-18,0.17527
2018-05-19,0.07917,2018-05-19,0.06237,2018-05-19,0.06613,2018-05-19,0.0154,2018-05-19,0.18148
2018-05-20,0.09471,2018-05-20,0.0639,2018-05-20,0.08885,2018-05-20,0.01972,2018-05-20,0.20364
2018-05-21,0.09192,2018-05-21,0.06404,2018-05-21,0.07826,2018-05-21,0.01561,2018-05-21,0.19541
2018-05-22,0.09415,2018-05-22,0.06181,2018-05-22,0.09582,2018-05-22,0.02139,2018-05-22,0.20259
2018-05-23,0.08823,2018-05-23,0.05533,2018-05-23,0.08969,2018-05-23,0.01756,2018-05-23,0.21549
2018-05-24,0.08418,2018-05-24,0.04641,2018-05-24,0.09115,2018-05-24,0.01609,2018-05-24,0.19597
2018-05-25,0.07136,2018-05-25,0.04174,2018-05-25,0.07958,2018-05-25,0.01449,2018-05-25,0.16266
2018-05-26,0.06446,2018-05-26,0.04432,2018-05-26,0.07401,2018-05-26,0.01247,2018-05-26,0.14391
2018-05-27,0.07038,2018-05-27,0.05185,2018-05-27,0.09757,2018-05-27,0.01561,2018-05-27,0.16301
2018-05-28,0.06871,2018-05-28,0.04648,2018-05-28,0.0929,2018-05-28,0.01094,2018-05-28,0.1582
2018-05-29,0.06279,2018-05-29,0.04773,2018-05-29,0.09777,2018-05-29,0.00933,2018-05-29,0.16217
2018-05-30,0.05958,2018-05-30,0.04446,2018-05-30,0.09485,2018-05-30,0.00857,2018-05-30,0.1559
2018-05-31,0.05679,2018-05-31,0.04202,2018-05-31,0.08816,2018-05-31,0.01073,2018-05-31,0.1499
2018-06-01,0.05199,2018-06-01,0.0423,2018-06-01,0.08265,2018-06-01,0.00829,2018-06-01,0.13074
2018-06-02,0.04996,2018-06-02,0.04404,2018-06-02,0.08084,2018-06-02,0.00766,2018-06-02,0.12105
2018-06-03,0.05617,2018-06-03,0.04557,2018-06-03,0.10314,2018-06-03,0.00899,2018-06-03,0.13583
2018-06-04,0.05784,2018-06-04,0.04362,2018-06-04,0.09694,2018-06-04,0.00996,2018-06-04,0.13283
2018-06-05,0.0492,2018-06-05,0.03993,2018-06-05,0.09199,2018-06-05,0.00822,2018-06-05,0.12307
2018-06-06,0.05233,2018-06-06,0.04766,2018-06-06,0.10955,2018-06-06,0.00947,2018-06-06,0.12725
2018-06-07,0.04955,2018-06-07,0.04202,2018-06-07,0.10091,2018-06-07,0.00982,2018-06-07,0.12983
2018-06-08,0.04564,2018-06-08,0.04313,2018-06-08,0.1037,2018-06-08,0.00857,2018-06-08,0.12189
2018-06-09,0.04641,2018-06-09,0.04948,2018-06-09,0.11819,2018-06-09,0.00773,2018-06-09,0.11443
2018-06-10,0.05408,2018-06-10,0.05533,2018-06-10,0.12858,2018-06-10,0.00982,2018-06-10,0.13276
2018-06-11,0.05436,2018-06-11,0.05192,2018-06-11,0.11366,2018-06-11,0.0094,2018-06-11,0.13743
2018-06-12,0.0508,2018-06-12,0.05101,2018-06-12,0.10321,2018-06-12,0.00738,2018-06-12,0.13171
2018-06-13,0.0531,2018-06-13,0.05505,2018-06-13,0.11785,2018-06-13,0.01038,2018-06-13,0.14747
2018-06-14,0.05261,2018-06-14,0.05101,2018-06-14,0.11387,2018-06-14,0.01066,2018-06-14,0.15806
2018-06-15,0.0501,2018-06-15,0.04223,2018-06-15,0.1046,2018-06-15,0.01024,2018-06-15,0.14517
2018-06-16,0.04718,2018-06-16,0.04934,2018-06-16,0.11095,2018-06-16,0.00787,2018-06-16,0.1276
2018-06-17,0.05136,2018-06-17,0.06167,2018-06-17,0.13806,2018-06-17,0.0094,2018-06-17,0.1467
2018-06-18,0.04676,2018-06-18,0.05045,2018-06-18,0.12265,2018-06-18,0.00933,2018-06-18,0.12482
2018-06-19,0.05066,2018-06-19,0.05087,2018-06-19,0.13332,2018-06-19,0.00857,2018-06-19,0.13004
2018-06-20,0.04948,2018-06-20,0.04934,2018-06-20,0.14287,2018-06-20,0.00676,2018-06-20,0.13241
2018-06-21,0.04829,2018-06-21,0.05087,2018-06-21,0.15924,2018-06-21,0.00843,2018-06-21,0.12314
2018-06-22,0.04683,2018-06-22,0.04188,2018-06-22,0.15011,2018-06-22,0.00871,2018-06-22,0.10474
2018-06-23,0.04028,2018-06-23,0.04725,2018-06-23,0.13394,2018-06-23,0.00766,2018-06-23,0.10495
2018-06-24,0.04439,2018-06-24,0.04913,2018-06-24,0.14705,2018-06-24,0.00801,2018-06-24,0.10997
2018-06-25,0.04327,2018-06-25,0.04704,2018-06-25,0.14328,2018-06-25,0.00787,2018-06-25,0.11708
2018-06-26,0.04648,2018-06-26,0.04857,2018-06-26,0.19806,2018-06-26,0.00933,2018-06-26,0.12509
2018-06-27,0.04648,2018-06-27,0.04822,2018-06-27,0.16712,2018-06-27,0.00954,2018-06-27,0.12935
2018-06-28,0.04683,2018-06-28,0.04237,2018-06-28,0.15018,2018-06-28,0.00843,2018-06-28,0.11276
2018-06-29,0.04334,2018-06-29,0.04348,2018-06-29,0.13471,2018-06-29,0.00759,2018-06-29,0.11199
2018-06-30,0.04272,2018-06-30,0.05233,2018-06-30,0.15952,2018-06-30,0.00843,2018-06-30,0.10502
2018-07-01,0.05735,2018-07-01,0.06474,2018-07-01,0.22127,2018-07-01,0.00968,2018-07-01,0.13492
2018-07-02,0.04941,2018-07-02,0.0561,2018-07-02,0.20698,2018-07-02,0.01135,2018-07-02,0.13213
2018-07-03,0.0492,2018-07-03,0.06119,2018-07-03,0.19165,2018-07-03,0.01038,2018-07-03,0.12154
2018-07-04,0.04934,2018-07-04,0.05443,2018-07-04,0.19054,2018-07-04,0.00885,2018-07-04,0.11178
2018-07-05,0.04892,2018-07-05,0.06021,2018-07-05,0.21981,2018-07-05,0.01282,2018-07-05,0.11311
2018-07-06,0.0485,2018-07-06,0.05533,2018-07-06,0.16677,2018-07-06,0.00843,2018-07-06,0.11018
2018-07-07,0.0455,2018-07-07,0.05617,2018-07-07,0.16684,2018-07-07,0.00766,2018-07-07,0.10913
2018-07-08,0.05206,2018-07-08,0.07108,2018-07-08,0.20573,2018-07-08,0.0117,2018-07-08,0.12586
2018-07-09,0.05582,2018-07-09,0.06362,2018-07-09,0.21207,2018-07-09,0.01031,2018-07-09,0.15269
2018-07-10,0.05213,2018-07-10,0.06293,2018-07-10,0.2205,2018-07-10,0.0117,2018-07-10,0.13388
2018-07-11,0.04843,2018-07-11,0.06481,2018-07-11,0.19848,2018-07-11,0.00961,2018-07-11,0.1168
2018-07-12,0.04446,2018-07-12,0.0577,2018-07-12,0.21033,2018-07-12,0.00906,2018-07-12,0.11185
2018-07-13,0.04585,2018-07-13,0.06007,2018-07-13,0.19311,2018-07-13,0.00954,2018-07-13,0.0922
2018-07-14,0.03937,2018-07-14,0.05993,2018-07-14,0.18698,2018-07-14,0.00745,2018-07-14,0.0892
2018-07-15,0.04801,2018-07-15,0.06941,2018-07-15,0.27842,2018-07-15,0.0131,2018-07-15,0.09115
2018-07-16,0.04362,2018-07-16,0.05972,2018-07-16,0.24197,2018-07-16,0.00989,2018-07-16,0.10077
2018-07-17,0.04481,2018-07-17,0.0607,2018-07-17,0.20761,2018-07-17,0.00975,2018-07-17,0.0931
2018-07-18,0.0455,2018-07-18,0.06481,2018-07-18,0.21639,2018-07-18,0.00829,2018-07-18,0.09638
2018-07-19,0.04843,2018-07-19,0.06383,2018-07-19,0.24329,2018-07-19,0.00961,2018-07-19,0.09366
2018-07-20,0.04313,2018-07-20,0.06223,2018-07-20,0.26016,2018-07-20,0.0071,2018-07-20,0.08028
2018-07-21,0.03805,2018-07-21,0.06662,2018-07-21,0.3187,2018-07-21,0.01003,2018-07-21,0.08432
2018-07-22,0.04341,2018-07-22,0.07784,2018-07-22,0.33292,2018-07-22,0.01052,2018-07-22,0.0915
2018-07-23,0.04362,2018-07-23,0.07178,2018-07-23,0.28636,2018-07-23,0.00982,2018-07-23,0.09966
2018-07-24,0.04557,2018-07-24,0.06746,2018-07-24,0.29382,2018-07-24,0.01108,2018-07-24,0.09847
2018-07-25,0.04557,2018-07-25,0.07526,2018-07-25,0.29229,2018-07-25,0.00885,2018-07-25,0.09087
2018-07-26,0.04265,2018-07-26,0.08133,2018-07-26,0.27626,2018-07-26,0.00989,2018-07-26,0.08384
2018-07-27,0.04627,2018-07-27,0.07164,2018-07-27,0.27786,2018-07-27,0.00919,2018-07-27,0.08077
2018-07-28,0.04502,2018-07-28,0.07505,2018-07-28,0.32929,2018-07-28,0.01003,2018-07-28,0.0754
2018-07-29,0.04718,2018-07-29,0.07979,2018-07-29,0.3617,2018-07-29,0.01073,2018-07-29,0.08516
2018-07-30,0.04739,2018-07-30,0.08572,2018-07-30,0.39125,2018-07-30,0.01115,2018-07-30,0.08962
2018-07-31,0.05073,2018-07-31,0.08342,2018-07-31,0.34679,2018-07-31,0.00878,2018-07-31,0.08195
2018-08-01,0.05171,2018-08-01,0.09087,2018-08-01,0.39265,2018-08-01,0.01087,2018-08-01,0.0883
2018-08-02,0.05282,2018-08-02,0.08704,2018-08-02,0.41808,2018-08-02,0.01303,2018-08-02,0.08948
2018-08-03,0.05108,2018-08-03,0.09004,2018-08-03,0.44122,2018-08-03,0.01275,2018-08-03,0.08488
2018-08-04,0.04376,2018-08-04,0.10028,2018-08-04,0.40651,2018-08-04,0.01324,2018-08-04,0.07951
2018-08-05,0.05449,2018-08-05,0.11422,2018-08-05,0.48136,2018-08-05,0.01491,2018-08-05,0.0869
2018-08-06,0.06021,2018-08-06,0.11987,2018-08-06,0.56709,2018-08-06,0.01442,2018-08-06,0.09763
2018-08-07,0.06195,2018-08-07,0.12509,2018-08-07,0.58521,2018-08-07,0.017,2018-08-07,0.10851
2018-08-08,0.06481,2018-08-08,0.12858,2018-08-08,0.57698,2018-08-08,0.0131,2018-08-08,0.09973
2018-08-09,0.06934,2018-08-09,0.15102,2018-08-09,0.58549,2018-08-09,0.0163,2018-08-09,0.09896
2018-08-10,0.06397,2018-08-10,0.14224,2018-08-10,0.61281,2018-08-10,0.01686,2018-08-10,0.09708
2018-08-11,0.06383,2018-08-11,0.15576,2018-08-11,0.72055,2018-08-11,0.01672,2018-08-11,0.09652
2018-08-12,0.07708,2018-08-12,0.17123,2018-08-12,0.97005,2018-08-12,0.02035,2018-08-12,0.1083
2018-08-13,0.08014,2018-08-13,0.19088,2018-08-13,0.98671,2018-08-13,0.02167,2018-08-13,0.11945
2018-08-14,0.07491,2018-08-14,0.18106,2018-08-14,0.94127,2018-08-14,0.01895,2018-08-14,0.1152
2018-08-15,0.08363,2018-08-15,0.20036,2018-08-15,1.05884,2018-08-15,0.02118,2018-08-15,0.11311
2018-08-16,0.09457,2018-08-16,0.19848,2018-08-16,1.18206,2018-08-16,0.03073,2018-08-16,0.13673
2018-08-17,0.10795,2018-08-17,0.2543,2018-08-17,1.24137,2018-08-17,0.03651,2018-08-17,0.18914
2018-08-18,0.11004,2018-08-18,0.25145,2018-08-18,1.28437,2018-08-18,0.03603,2018-08-18,0.1936
2018-08-19,0.12161,2018-08-19,0.25988,2018-08-19,1.25572,2018-08-19,0.0377,2018-08-19,0.21256
2018-08-20,0.11771,2018-08-20,0.26601,2018-08-20,1.23879,2018-08-20,0.04049,2018-08-20,0.19304
2018-08-21,0.1253,2018-08-21,0.27333,2018-08-21,1.33754,2018-08-21,0.04488,2018-08-21,0.20001
2018-08-22,0.12147,2018-08-22,0.2704,2018-08-22,1.14031,2018-08-22,0.04648,2018-08-22,0.18552
2018-08-23,0.13346,2018-08-23,0.27898,2018-08-23,1.19216,2018-08-23,0.04355,2018-08-23,0.20524
2018-08-24,0.13415,2018-08-24,0.31556,2018-08-24,1.20638,2018-08-24,0.04732,2018-08-24,0.21082
2018-08-25,0.13715,2018-08-25,0.32065,2018-08-25,1.15502,2018-08-25,0.04571,2018-08-25,0.2212
2018-08-26,0.16308,2018-08-26,0.43516,2018-08-26,1.56655,2018-08-26,0.06265,2018-08-26,0.33236
2018-08-27,0.16928,2018-08-27,0.38456,2018-08-27,1.20018,2018-08-27,0.07387,2018-08-27,0.36414
2018-08-28,0.16579,2018-08-28,0.39453,2018-08-28,1.11202,2018-08-28,0.06899,2018-08-28,0.33187
2018-08-29,0.1506,2018-08-29,0.34616,2018-08-29,1.03626,2018-08-29,0.06634,2018-08-29,0.29654
2018-08-30,0.14161,2018-08-30,0.35864,2018-08-30,0.93242,2018-08-30,0.05868,2018-08-30,0.26343
2018-08-31,0.13778,2018-08-31,0.32114,2018-08-31,0.92872,2018-08-31,0.0561,2018-08-31,0.26748
2018-09-01,0.14558,2018-09-01,0.34783,2018-09-01,0.94399,2018-09-01,0.05666,2018-09-01,0.28818
2018-09-02,0.16677,2018-09-02,0.38038,2018-09-02,1.13975,2018-09-02,0.06286,2018-09-02,0.35111
2018-09-03,0.17555,2018-09-03,0.38937,2018-09-03,1.02985,2018-09-03,0.07924,2018-09-03,0.68933
2018-09-04,0.16628,2018-09-04,0.3877,2018-09-04,1.0463,2018-09-04,0.07248,2018-09-04,0.39815
2018-09-05,0.17736,2018-09-05,0.37571,2018-09-05,1.01061,2018-09-05,0.07666,2018-09-05,0.40184
2018-09-06,0.17381,2018-09-06,0.39048,2018-09-06,0.99897,2018-09-06,0.07436,2018-09-06,0.40087
2018-09-07,0.18531,2018-09-07,0.40624,2018-09-07,0.96155,2018-09-07,0.07471,2018-09-07,0.43174
2018-09-08,0.1982,2018-09-08,0.38588,2018-09-08,1.11613,2018-09-08,0.07554,2018-09-08,0.47112
2018-09-09,0.22448,2018-09-09,0.46533,2018-09-09,1.3496,2018-09-09,0.08878,2018-09-09,0.54688
2018-09-10,0.2219,2018-09-10,0.46666,2018-09-10,1.26569,2018-09-10,0.09722,2018-09-10,0.58681
2018-09-11,0.24392,2018-09-11,0.48206,2018-09-11,1.33615,2018-09-11,0.1138,2018-09-11,0.6717
2018-09-12,0.22434,2018-09-12,0.43063,2018-09-12,1.14714,2018-09-12,0.10258,2018-09-12,0.58674
2018-09-13,0.22782,2018-09-13,0.41104,2018-09-13,1.07536,2018-09-13,0.09777,2018-09-13,0.51593
2018-09-14,0.19744,2018-09-14,0.37996,2018-09-14,0.98336,2018-09-14,0.08565,2018-09-14,0.45662
2018-09-15,0.19953,2018-09-15,0.37076,2018-09-15,1.0741,2018-09-15,0.07965,2018-09-15,0.43767
2018-09-16,0.20977,2018-09-16,0.4199,2018-09-16,1.28862,2018-09-16,0.09108,2018-09-16,0.48408
2018-09-17,0.21576,2018-09-17,0.37202,2018-09-17,1.07947,2018-09-17,0.09373,2018-09-17,0.47384
2018-09-18,0.2035,2018-09-18,0.36289,2018-09-18,0.94852,2018-09-18,0.08105,2018-09-18,0.43293
2018-09-19,0.19005,2018-09-19,0.33787,2018-09-19,0.91729,2018-09-19,0.07979,2018-09-19,0.41035
2018-09-20,0.19521,2018-09-20,0.37243,2018-09-20,1.16094,2018-09-20,0.08816,2018-09-20,0.44554
2018-09-21,0.20106,2018-09-21,0.39439,2018-09-21,1.10212,2018-09-21,0.08223,2018-09-21,0.41125
2018-09-22,0.1975,2018-09-22,0.35334,2018-09-22,1.08748,2018-09-22,0.07491,2018-09-22,0.37334
2018-09-23,0.19228,2018-09-23,0.36219,2018-09-23,1.1776,2018-09-23,0.07617,2018-09-23,0.37055
2018-09-24,0.2058,2018-09-24,0.39982,2018-09-24,1.36486,2018-09-24,0.07784,2018-09-24,0.38651
2018-09-25,0.24845,2018-09-25,0.50269,2018-09-25,1.71151,2018-09-25,0.09966,2018-09-25,0.48074
2018-09-26,0.30086,2018-09-26,0.60939,2018-09-26,1.81403,2018-09-26,0.12544,2018-09-26,0.60312
2018-09-27,0.30295,2018-09-27,0.60354,2018-09-27,1.84386,2018-09-27,0.13624,2018-09-27,0.61413
2018-09-28,0.28316,2018-09-28,0.59594,2018-09-28,1.74615,2018-09-28,0.12558,2018-09-28,0.58493
2018-09-29,0.28462,2018-09-29,0.56172,2018-09-29,1.58154,2018-09-29,0.1145,2018-09-29,0.54806
2018-09-30,0.31807,2018-09-30,0.6579,2018-09-30,1.95809,2018-09-30,0.14015,2018-09-30,0.63796
2018-10-01,0.37738,2018-10-01,0.8223,2018-10-01,2.67028,2018-10-01,0.172,2018-10-01,0.75693
2018-10-02,0.33362,2018-10-02,0.72487,2018-10-02,2.19261,2018-10-02,0.14767,2018-10-02,0.64284
2018-10-03,0.31954,2018-10-03,0.68124,2018-10-03,2.18564,2018-10-03,0.14565,2018-10-03,0.59698
2018-10-04,0.30525,2018-10-04,0.61706,2018-10-04,1.93209,2018-10-04,0.13339,2018-10-04,0.56653
